Talk_ID,public_url,headline,description,duration,published,tags,views,speaker_1,speaker1_occupation,occupation_categorized,occupation_broader
1088,https://www.ted.com/talks/anthony_atala_printing_a_human_kidney,Printing a human kidney,"Surgeon Anthony Atala demonstrates an early-stage experiment that could someday solve the organ-donor problem: a 3D printer that uses living cells to output a transplantable kidney. Using similar technology, Dr. Atala's young patient Luke Massella received an engineered bladder 10 years ago; we meet him onstage. NOTE: This talk was given in 2011, and this field of science has developed quickly since then. Read ""Criticisms & updates"" below for more details.",0:17:24,3/7/11,"prosthetics,Surgery,health care,medical research,invention",2853745,Anthony Atala,Surgeon,Surgeon,Healthcare Worker
6477,https://www.ted.com/talks/nadine_hachach_haram_how_augmented_reality_could_change_the_future_of_surgery,How augmented reality could change the future of surgery,"If you're undergoing surgery, you want the best surgical team to collaborate on your case, no matter where they are. Surgeon and entrepreneur Nadine Hachach-Haram is developing a new system that helps surgeons operate together and train one another on new techniques -- from remote locations using low-cost augmented reality tools. Watch the system in action as she joins a surgeon in Minnesota performing a knee surgery, live on her laptop from the TED stage in New Orleans. As Hachach-Haram says: ""Through simple, everyday devices that we take for granted, we can really do miraculous things."" (This talk contains graphic images of surgery.)",0:11:04,12/8/17,"Surgery,augmented reality,health,medicine,computers,innovation,science,technology,collaboration,communication",1149381,Nadine Hachach-Haram,"Surgeon, entrepreneur",Surgeon,Healthcare Worker
922,https://www.ted.com/talks/kevin_stone_the_bio_future_of_joint_replacement,The bio-future of joint replacement,"Arthritis and injury grind down millions of joints, but few get the best remedy -- real biological tissue. Kevin Stone shows a treatment that could sidestep the high costs and donor shortfall of human-to-human transplants with a novel use of animal tissue.",0:06:51,7/22/10,"medicine,design,biology,technology,future",502447,Kevin Stone,"Surgeon, inventor",Surgeon,Healthcare Worker
3623,https://www.ted.com/talks/atul_gawande_want_to_get_great_at_something_get_a_coach,Want to get great at something? Get a coach,"How do we improve in the face of complexity? Atul Gawande has studied this question with a surgeon's precision. He shares what he's found to be the key: having a good coach to provide a more accurate picture of our reality, to instill positive habits of thinking, and to break our actions down and then help us build them back up again. ""It's not how good you are now; it's how good you're going to be that really matters,"" Gawande says.",0:16:58,12/15/17,"Surgery,goal-setting,potential,teaching,life,science,personal growth,collaboration",1493621,Atul Gawande,"Surgeon, writer, public health innovator",Surgeon,Healthcare Worker
1421,https://www.ted.com/talks/atul_gawande_how_do_we_heal_medicine,How do we heal medicine?,"Our medical systems are broken. Doctors are capable of extraordinary (and expensive) treatments, but they are losing their core focus: actually treating people. Doctor and writer Atul Gawande suggests we take a step back and look at new ways to do medicine -- with fewer cowboys and more pit crews.",0:19:19,4/16/12,"heart health,medicine,health care",1789569,Atul Gawande,"Surgeon, writer, public health innovator",Surgeon,Healthcare Worker
1764,https://www.ted.com/talks/raffaello_d_andrea_the_astounding_athletic_power_of_quadcopters,The astounding athletic power of quadcopters,"In a robot lab at TEDGlobal, Raffaello D'Andrea demos his flying quadcopters: robots that think like athletes, solving physical problems with algorithms that help them learn. In a series of nifty demos, D'Andrea show drones that play catch, balance and make decisions together -- and watch out for an I-want-this-now demo of Kinect-controlled quads.",0:16:08,6/11/13,"drones,robots,technology",10737684,Raffaello D'Andrea,Autonomous systems pioneer,Technologist,Technologist
2109,https://www.ted.com/talks/jorge_soto_the_future_of_early_cancer_detection,The future of early cancer detection?,"Along with a crew of technologists and scientists, Jorge Soto is developing a simple, noninvasive, open-source test that looks for early signs of multiple forms of cancer. Onstage at TEDGlobal 2014, he demonstrates a working prototype of the mobile platform for the first time.",0:11:17,10/15/14,"biotech,health,cancer,technology",1255705,Jorge Soto,Cancer technologist,Technologist,Technologist
1202,https://www.ted.com/talks/harald_haas_wireless_data_from_every_light_bulb,Wireless data from every light bulb,"What if every light bulb in the world could also transmit data? At TEDGlobal, Harald Haas demonstrates, for the first time, a device that could do exactly that. By flickering the light from a single LED, a change too quick for the human eye to detect, he can transmit far more data than a cellular tower -- and do it in a way that's more efficient, secure and widespread.",0:12:51,8/2/11,"cities,Internet,invention,technology",2562642,Harald Haas,Communications technology innovator,Technologist,Technologist
626,https://www.ted.com/talks/evan_grant_cymatics,Making sound visible through cymatics,"Evan Grant demonstrates the science and art of cymatics, a process for making soundwaves visible. Useful for analyzing complex sounds (like dolphin calls), it also makes complex and beautiful designs.",0:04:39,9/3/09,"presentation,visualizations,math,design,science",857185,Evan Grant,Creative technologist,Technologist,Technologist
1556,https://www.ted.com/talks/shyam_sankar_the_rise_of_human_computer_cooperation,The rise of human-computer cooperation,"Brute computing force alone can't solve the world's problems. Data mining innovator Shyam Sankar explains why solving big problems (like catching terrorists or identifying huge hidden trends) is not a question of finding the right algorithm, but rather the right symbiotic relationship between computation and human creativity.",0:12:12,9/6/12,"engineering,security,computers,intelligence,AI,algorithm,data,technology,machine learning",889016,Shyam Sankar,Data Intelligence Agent,Technologist,Technologist
1122,https://www.ted.com/talks/marcin_jakubowski,Open-sourced blueprints for civilization,"Using wikis and digital fabrication tools, TED Fellow Marcin Jakubowski is open-sourcing the blueprints for 50 farm machines, allowing anyone to build their own tractor or harvester from scratch. And that's only the first step in a project to write an instruction set for an entire self-sustaining village (starting cost: $10,000).",0:04:10,4/14/11,"open-source,TED Fellows,culture,manufacturing,technology",1536426,Marcin Jakubowski,Farmer and technologist,Technologist,Technologist
932,https://www.ted.com/talks/peter_molyneux_demos_milo_the_virtual_boy,"Meet Milo, the virtual boy","Peter Molyneux demos Milo, a hotly anticipated video game for Microsoft's Kinect controller. Perceptive and impressionable like a real 11-year-old, the virtual boy watches, listens and learns -- recognizing and responding to you.",0:10:55,8/18/10,"gaming,psychology,children,design,computers,AI,technology",742786,Peter Molyneux,Game changer,Technologist,Technologist
261,https://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows,A thought experiment on the intelligence of crows,"Hacker and writer Joshua Klein is fascinated by crows. (Notice the gleam of intelligence in their little black eyes?) After a long amateur study of corvid behavior, he's come up with an elegant thought experiment: a machine that could form a new bond between animal and human.",0:10:06,5/13/08,"hack,interface design,animals,design,intelligence,technology",2446286,Joshua Klein,Hacker,Technologist,Technologist
2170,https://www.ted.com/talks/sarah_bergbreiter_why_i_make_robots_the_size_of_a_grain_of_rice,Why I make robots the size of a grain of rice,"By studying the movement and bodies of insects such as ants, Sarah Bergbreiter and her team build incredibly robust, super teeny, mechanical versions of creepy crawlies ... and then they add rockets. See their jaw-dropping developments in micro-robotics, and hear about three ways we might use these little helpers in the future.",0:06:06,1/21/15,"TEDYouth,engineering,robots,technology",1604407,Sarah Bergbreiter,Microroboticist,Technologist,Technologist
1491,https://www.ted.com/talks/massimo_banzi_how_arduino_is_open_sourcing_imagination,How Arduino is open-sourcing imagination,"Massimo Banzi helped invent the Arduino, a tiny, easy-to-use open-source microcontroller that's inspired thousands of people around the world to make the coolest things they can imagine -- from toys to satellite gear. Because, as he says, ""You don't need anyone's permission to make something great.""",0:15:46,6/27/12,"code,open-source,drones,creativity,robots,technology,education",1852844,Massimo Banzi,Physical Computing Guru,Technologist,Technologist
1262,https://www.ted.com/talks/marco_tempest_the_augmented_reality_of_techno_magic,"Augmented reality, techno-magic","Using sleight-of-hand techniques and charming storytelling, illusionist Marco Tempest brings a jaunty stick figure to life onstage at TEDGlobal.",0:05:44,11/4/11,"entertainment,magic,technology",1068146,Marco Tempest,Techno-illusionist,Technologist,Technologist
1602,https://www.ted.com/talks/marco_tempest_a_cyber_magic_card_trick_like_no_other,A cyber-magic card trick like no other,"The suits, numbers and colors in a deck of cards correspond to the seasons, moon cycles and calendar. Marco Tempest straps on augmented reality goggles and does a card trick like you've never seen before, weaving a lyrical tale as he deals. (This version fixes a glitch in the original performance, but is otherwise exactly as seen live by the TEDGlobal audience, including the dazzling augmented reality effects.)",0:06:35,10/26/12,"illusion,magic,technology",1999852,Marco Tempest,Techno-illusionist,Technologist,Technologist
1211,https://www.ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_on_ipods,The magic of truth and lies (and iPods),"Using three iPods like magical props, Marco Tempest spins a clever, surprisingly heartfelt meditation on truth and lies, art and emotion.",0:05:07,8/12/11,"entertainment,illusion,magic,art,design,technology,music",5512369,Marco Tempest,Techno-illusionist,Technologist,Technologist
2176,https://www.ted.com/talks/zeynep_tufekci_how_the_internet_has_made_social_change_easy_to_organize_hard_to_win,"Online social change: easy to organize, hard to win","Today, a single email can launch a worldwide movement. But as sociologist Zeynep Tufekci suggests, even though online activism is easy to grow, it often doesn't last. Why? She compares modern movements -- Gezi, Ukraine, Hong Kong -- to the civil rights movement of the 1960s, and uncovers a surprising benefit of organizing protest movements the way it happened before Twitter.",0:16:14,2/2/15,"sociology,social media,activism,protests,technology,social change,society",1176107,Zeynep Tufekci,Techno-sociologist,Technologist,Technologist
523,https://www.ted.com/talks/erik_hersman_on_reporting_crisis_via_texting,Reporting crisis via texting,"At TEDU 2009, Erik Hersman presents the remarkable story of Ushahidi, a GoogleMap mashup that allowed Kenyans to report and track violence via cell phone texts following the 2008 elections, and has evolved to continue saving lives in other countries.",0:03:56,4/22/09,"disaster relief,global issues,activism,Africa,technology,communication",418894,Erik Hersman,Technologist,Technologist,Technologist
1144,https://www.ted.com/talks/amit_sood_building_a_museum_of_museums_on_the_web,Building a museum of museums on the web,"Imagine being able to see artwork in the greatest museums around the world without leaving your chair. Driven by his passion for art, Amit Sood tells the story of how he developed Art Project to let people do just that.",0:05:35,5/12/11,"art,design,technology",637439,Amit Sood,Technologist,Technologist,Technologist
783,https://www.ted.com/talks/gary_flake_is_pivot_a_turning_point_for_web_exploration,Is Pivot a turning point for web exploration?,"Gary Flake demos Pivot, a new way to browse and arrange massive amounts of images and data online. Built on breakthrough Seadragon technology, it enables spectacular zooms in and out of web databases, and the discovery of patterns and links invisible in standard web browsing.",0:06:25,3/3/10,"web,demo,interface design,data,technology",674248,Gary Flake,Technologist,Technologist,Technologist
2519,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,Every piece of art you've ever wanted to see -- up close and searchable,"What does a cultural Big Bang look like? For Amit Sood, director of Google's Cultural Institute and Art Project, it's an online platform where anyone can explore the world's greatest collections of art and artifacts in vivid, lifelike detail. Join Sood and Google artist in residence Cyril Diagne in a mind-bending demo of experiments from the Cultural Institute and glimpse the exciting future of accessibility to arts and culture.",0:15:00,6/7/16,"big bang,museums,library,world cultures,painting,software,Internet,visualizations,exploration,art,history,beauty,computers,Google,data,innovation,culture,technology,future,machine learning,collaboration,society",988371,Amit Sood,Technologist,Technologist,Technologist
1411,https://www.ted.com/talks/jack_choi_on_the_virtual_dissection_table,On the virtual dissection table,"Onstage at TED2012, Jack Choi demonstrates a powerful tool for training medical students: a stretcher-sized multi-touch screen of the human body that lets you explore, dissect and understand the body's parts and systems.",0:06:36,4/5/12,"interface design,health care,medical research,technology",992226,Jack Choi,Technologist,Technologist,Technologist
7060,https://www.ted.com/talks/kamau_gachigi_success_stories_from_kenya_s_first_makerspace,Success stories from Kenya's first makerspace,"Africa needs engineers, but its engineering students often end up working at auditing firms and banks. Why? Kamau Gachigi suspects it's because they don't have the spaces and materials needed to test their ideas and start businesses. To solve this problem, Gachigi started Gearbox, a makerspace and hardware accelerator that provides a rapid prototyping environment for both professionals and people with no formal engineering background. In this forward-thinking talk, he shares some of the extraordinary projects and innovations coming out of his Kenyan fab lab.",0:13:19,12/13/17,"creativity,product design,innovation,Africa,invention,entrepreneur,business,technology,collaboration",1010591,Kamau Gachigi,Technologist,Technologist,Technologist
2150,https://www.ted.com/talks/dave_troy_social_maps_that_reveal_a_city_s_intersections_and_separations,Social maps that reveal a city's intersections ... and separations,"Every city has its neighborhoods, cliques and clubs, the hidden lines that join and divide people in the same town. What can we learn about cities by looking at what people share online? Starting with his own home town of Baltimore, Dave Troy has been visualizing what the tweets of city dwellers reveal about who lives there, who they talk to ... and who they don't.",0:05:28,12/12/14,"cities,visualizations,social media,culture",1331508,Dave Troy,Technologist,Technologist,Technologist
1436,https://www.ted.com/talks/gary_kovacs_tracking_the_trackers,Tracking our online trackers,"As you surf the Web, information is being collected about you. Web tracking is not 100% evil -- personal data can make your browsing more efficient; cookies can help your favorite websites stay in business. But, says Gary Kovacs, it's your right to know what data is being collected about you. He unveils a Firefox add-on, Collusion, to do just that. (Update: Collusion is now called Lightbeam.)",0:06:39,5/3/12,"advertising,Internet,privacy,business,technology",2145590,Gary Kovacs,Technologist,Technologist,Technologist
1515,https://www.ted.com/talks/matt_mills_image_recognition_that_triggers_augmented_reality,Image recognition that triggers augmented reality,"Matt Mills and Tamara Roukaerts demonstrate Aurasma, a new augmented reality tool that can seamlessly animate the world as seen through a smartphone. Going beyond previous augmented reality, their ""auras"" can do everything from making a painting talk to overlaying live news onto a printed newspaper.",0:08:04,7/19/12,"programming,code,demo,science and art,open-source,interface design,augmented reality,engineering,software,art,design,computers,innovation,empathy,science,technology,communication",2645788,Matt Mills,Technologist,Technologist,Technologist
1183,https://www.ted.com/talks/matt_cutts_try_something_new_for_30_days,Try something new for 30 days,"Is there something you've always meant to do, wanted to do, but just ... haven't? Matt Cutts suggests: Try it for 30 days. This short, lighthearted talk offers a neat way to think about setting and achieving goals.",0:03:27,7/1/11,"success,culture",9676996,Matt Cutts,Technologist,Technologist,Technologist
405,https://www.ted.com/talks/bill_joy_muses_on_what_s_next,"What I'm worried about, what I'm excited about","Technologist and futurist Bill Joy talks about several big worries for humanity -- and several big hopes in the fields of health, education and future tech.",0:19:02,11/24/08,"health,science,business,technology,future",499260,Bill Joy,Technologist and futurist,Technologist,Technologist
545,https://www.ted.com/talks/nandan_nilekani_s_ideas_for_india_s_future,Ideas for India's future,"Nandan Nilekani, the visionary co-founder of outsourcing pioneer Infosys, explains four brands of ideas that will determine whether India can continue its recent breakneck progress.",0:15:19,5/14/09,"Asia,infrastructure,global issues,india,potential,global development,politics,economics,innovation,business,technology,future",830240,Nandan Nilekani,Technologist and visionary,Technologist,Technologist
838,https://www.ted.com/talks/omar_ahmad_political_change_with_pen_and_paper,Political change with pen and paper,"Want your local politician to pay attention to an issue you care about? Send a monthly handwritten letter, says former mayor Omar Ahmad -- it's more effective than email, phone, or even writing a check. He shares four steps to writing a letter that works.",0:06:07,4/23/10,"democracy,politics,culture,business,social change",553767,Omar Ahmad,"Technologist, city councilman",Technologist,Technologist
131,https://www.ted.com/talks/anand_agarawala_demos_his_bumptop_desktop,Rethink the desktop with BumpTop,"Anand Agarawala presents BumpTop, a user interface that takes the usual desktop metaphor to a glorious, 3-D extreme, transforming file navigation into a freewheeling playground of crumpled documents and clipping-covered ""walls.""",0:04:39,6/5/07,"demo,interface design,software,technology",1495141,Anand Agarawala,"Technologist, digital product designer",Technologist,Technologist
2520,https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained,"The Chinese zodiac, explained","A quarter of the world's population cares a lot about the Chinese zodiac. Even if you don't believe in it, you'd be wise to know how it works, says technologist and entrepreneur ShaoLan Hseuh. In this fun, informative talk, ShaoLan shares some tips for understanding the ancient tradition and describes how it's believed to influence your personality, career, marriage prospects and how you'll do in a given year. What does your sign say about you?",0:06:04,6/8/16,"world cultures,china,family,economics,entrepreneur,education,identity",2251343,ShaoLan Hsueh,"Technologist, entrepreneur",Technologist,Technologist
1736,https://www.ted.com/talks/shaolan_learn_to_read_chinese_with_ease,Learn to read Chinese ... with ease!,"For foreigners, learning to speak Chinese is a hard task. But learning to read the beautiful, often complex characters of the Chinese written language may be less difficult. ShaoLan walks through a simple lesson in recognizing the ideas behind the characters and their meaning -- building from a few simple forms to more complex concepts. Call it Chineasy.",0:06:10,5/7/13,"china,language,education",3387221,ShaoLan Hsueh,"Technologist, entrepreneur",Technologist,Technologist
167,https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon,10 ways the world could end,How might the human race end? Stephen Petranek lays out 10 terrible options and the science behind them. Will we be wiped out by an asteroid? Eco-collapse? How about a particle collider gone wild?,0:29:42,9/25/07,"asteroid,solar system,global issues,climate change,space,science,technology,future,humanity",1759521,Stephen Petranek,Technology forecaster,Technologist,Technologist
1505,https://www.ted.com/talks/jared_ficklin_new_ways_to_see_music_with_color_and_fire,New ways to see music (with color! and fire!),"Designer Jared Ficklin creates wild visualizations that let us see music, using color and even fire (a first for the TED stage) to analyze how sound makes us feel. He takes a brief digression to analyze the sound of a skatepark -- and how audio can clue us in to developing creativity.",0:10:00,7/13/12,"visualizations,creativity,music",686134,Jared Ficklin,Visualizer,Technologist,Technologist
607,https://www.ted.com/talks/elaine_morgan_says_we_evolved_from_aquatic_apes,I believe we evolved from aquatic apes,"Elaine Morgan was a tenacious proponent of a theory that is not widely accepted. The aquatic ape hypothesis lays out the idea that humans evolved from primate ancestors who dwelt in watery habitats. Hear her spirited defense of the idea -- and her theory on why science doesn't take it seriously. NOTE: Statements in this talk have been challenged by scientists working in this field. Read ""Criticisms & updates"" below for more details.",0:17:13,7/31/09,"apes,evolution,science",1065766,Elaine Morgan,Aquatic ape theorist,Theorist,Other
996,https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain,7 ways games reward the brain,"We're bringing gameplay into more aspects of our lives, spending countless hours -- and real money -- exploring virtual worlds for imaginary treasures. Why? As Tom Chatfield shows, games are perfectly tuned to dole out rewards that engage the brain and keep us questing for more.",0:16:28,11/1/10,"entertainment,gaming,culture,technology,education",1061370,Tom Chatfield,Gaming theorist,Theorist,Other
1759,https://www.ted.com/talks/andrew_mcafee_what_will_future_jobs_look_like,What will future jobs look like?,"Economist Andrew McAfee suggests that, yes, probably, droids will take our jobs -- or at least the kinds of jobs we know now. In this far-seeing talk, he thinks through what future jobs might look like, and how to educate coming generations to hold them.",0:14:15,6/10/13,"economics,robots,work",2316663,Andrew McAfee,Management theorist,Theorist,Other
1825,https://www.ted.com/talks/benjamin_barber_why_mayors_should_rule_the_world,Why mayors should rule the world,"It often seems like federal-level politicians care more about creating gridlock than solving the world's problems. So who's actually getting bold things done? City mayors. So, political theorist Benjamin Barber suggests: Let's give them more control over global policy. Barber shows how these ""urban homeboys"" are solving pressing problems on their own turf -- and maybe in the world.",0:18:05,9/20/13,"cities,global issues,politics",753807,Benjamin Barber,Political theorist,Theorist,Other
1546,https://www.ted.com/talks/clay_shirky_how_the_internet_will_one_day_transform_government,How the Internet will (one day) transform government,"The open-source world has learned to deal with a flood of new, oftentimes divergent, ideas using hosting services like GitHub -- so why can't governments? In this rousing talk Clay Shirky shows how democracies can take a lesson from the Internet, to be not just transparent but also to draw on the knowledge of all their citizens.",0:18:32,9/25/12,"open-source,software,Internet,government,law,social media,politics,technology,future,collaboration",1264105,Clay Shirky,Social Media Theorist,Theorist,Other
1197,https://www.ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations,The surprising math of cities and corporations,"Physicist Geoffrey West has found that simple, mathematical laws govern the properties of cities -- that wealth, crime rate, walking speed and many other aspects of a city can be deduced from a single number: the city's population. In this mind-bending talk from TEDGlobal he shows how it works and how similar laws hold for organisms and corporations.",0:17:33,7/26/11,"complexity,cities,infrastructure,math,biology,science,business",1472330,Geoffrey West,Theorist,Theorist,Other
2044,https://www.ted.com/talks/renata_salecl_our_unhealthy_obsession_with_choice,Our unhealthy obsession with choice,"We face an endless string of choices, which leads us to feel anxiety, guilt and pangs of inadequacy that we are perhaps making the wrong ones. But philosopher Renata Salecl asks: Could individual choices be distracting us from something bigger...our power as social thinkers? A bold call for us to stop taking personal choice so seriously and focus on the choices we're making collectively.",0:15:02,7/9/14,"choice,culture,social change",1496945,Renata Salecl,Theorist,Theorist,Other
2603,https://www.ted.com/talks/melissa_walker_art_can_heal_ptsd_s_invisible_wounds,Art can heal PTSD's invisible wounds,"Trauma silences its victims, says creative arts therapist Melissa Walker, but art can help those suffering from the psychological wounds of war begin to open up and heal. In this inspiring talk, Walker describes how mask-making, in particular, allows afflicted servicemen and women reveal what haunts them -- and, finally, start to let it go.",0:09:48,10/12/16,"PTSD,pain,war,visualizations,violence,art,creativity,mind,illness,depression,mental health,humanity,TEDMED",886278,Melissa Walker,Creative arts therapist,Therapist,Healthcare Worker
2252,https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved,Rethinking infidelity ... a talk for anyone who has ever loved,"Infidelity is the ultimate betrayal. But does it have to be? Relationship therapist Esther Perel examines why people cheat, and unpacks why affairs are so traumatic: because they threaten our emotional security. In infidelity, she sees something unexpected ... an expression of longing and loss. A must-watch for anyone who has ever cheated or been cheated on, or who simply wants a new framework for understanding relationships.",0:21:31,5/21/15,"sex,love,relationships,culture",9851214,Esther Perel,Relationship therapist,Therapist,Healthcare Worker
213,https://www.ted.com/talks/jaime_lerner_sings_of_the_city,A song of the city,"Jaime Lerner reinvented urban space in his native Curitiba, Brazil. Along the way, he changed the way city planners worldwide see what's possible in the metropolitan landscape.",0:15:43,2/4/08,"South America,Brazil,transportation,cities,infrastructure,green,humor,design,culture,sustainability",627903,Jaime Lerner,City evangelist,Urban Planner,Other
2839,https://www.ted.com/talks/peter_calthorpe_7_principles_for_building_better_cities,7 principles for building better cities,"More than half of the world's population already lives in cities, and another 2.5 billion people are projected to move to urban areas by 2050. The way we build new cities will be at the heart of so much that matters, from climate change to economic vitality to our very well-being and sense of connectedness. Peter Calthorpe is already at work planning the cities of the future and advocating for community design that's focused on human interaction. He shares seven universal principles for solving sprawl and building smarter, more sustainable cities.",0:14:20,8/17/17,"urban,transportation,infrastructure,urban planning,architecture,public spaces,design,future,society",1488161,Peter Calthorpe,Urban designer,Urban Planner,Other
1966,https://www.ted.com/talks/amanda_burden_how_public_spaces_make_cities_work,How public spaces make cities work,"More than 8 million people are crowded together to live in New York City. What makes it possible? In part, it's the city's great public spaces ... from tiny pocket parks to long waterfront promenades ... where people can stroll and play. Amanda Burden helped plan some of the city's newest public spaces, drawing on her experience as, surprisingly, an animal behaviorist. She shares the unexpected challenges of planning parks people love -- and why it's important.",0:18:28,4/7/14,"cities,architecture",1144546,Amanda Burden,Urban planner,Urban Planner,Other
885,https://www.ted.com/talks/margaret_stewart_how_youtube_thinks_about_copyright,How YouTube thinks about copyright,"Margaret Gould Stewart, YouTube's head of user experience, talks about how the ubiquitous video site works with copyright holders and creators to foster (at the best of times) a creative ecosystem where everybody wins.",0:05:45,6/15/10,"entertainment,online video,law,art,creativity,culture,business,technology",808332,Margaret Gould Stewart,User experience master,User Experience,Other
2039,https://www.ted.com/talks/margaret_gould_stewart_how_giant_websites_design_for_you_and_a_billion_others_too,"How giant websites design for you (and a billion others, too)","Facebook's ""like"" and ""share"" buttons are seen 22 billion times a day, making them some of the most-viewed design elements ever created. Margaret Gould Stewart, Facebook's director of product design, outlines three rules for design at such a massive scale...one so big that the tiniest of tweaks can cause global outrage, but also so large that the subtlest of improvements can positively impact the lives of many.",0:12:56,8/5/14,"design,culture,business,technology",1624735,Margaret Gould Stewart,User experience master,User Experience,Other
225,https://www.ted.com/talks/steve_jurvetson_on_model_rocketry,Model rocketry,"Moneyman Steve Jurvetson takes TEDsters inside his awesome hobby -- launching model rockets --- by sharing some gorgeous photos, his infectious glee and just a whiff of danger.",0:03:22,2/27/08,"toy,rocket science,entertainment,photography,space,children,design,parenting",426390,Steve Jurvetson,Venture capitalist,Venture Capitalist,Business Leader
789,https://www.ted.com/talks/gary_lauder_s_new_traffic_sign_take_turns,Take Turns,"Fifty percent of traffic accidents happen at intersections. Gary Lauder shares a brilliant and cheap idea for helping drivers move along smoothly: a new traffic sign that combines the properties of ""Stop"" and ""Yield.""",0:04:26,3/9/10,"transportation,cities,design,culture",587368,Gary Lauder's new traffic sign,Venture capitalist,Venture Capitalist,Business Leader
285,https://www.ted.com/talks/adam_grosser_and_his_sustainable_fridge,A mobile fridge for vaccines,"Adam Grosser talks about a project to build a refrigerator that works without electricity -- to bring the vital tool to villages and clinics worldwide. Tweaking some old technology, he's come up with a system that works.",0:03:31,6/23/08,"Vaccines,global issues,food,medicine,design,invention,technology",882016,Adam Grosser,Venture capitalist,Venture Capitalist,Business Leader
128,https://www.ted.com/talks/john_doerr_sees_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,"""I don't think we're going to make it,"" John Doerr says in an emotional talk about climate change and investment. To create a world fit for his daughter to live in, he says, we need to invest now in clean, green energy.",0:17:52,5/27/07,"green,investment,global issues,climate change,environment,sustainability,technology",904287,John Doerr,Venture capitalist,Venture Capitalist,Business Leader
2784,https://www.ted.com/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,A climate solution where all sides can win,"Why are we so deadlocked on climate, and what would it take to overcome the seemingly insurmountable barriers to progress? Policy entrepreneur Ted Halstead proposes a transformative solution based on the conservative principles of free markets and limited government. Learn more about how this carbon dividends plan could trigger an international domino effect towards a more popular, cost-effective and equitable climate solution.",0:13:07,5/17/17,"policy,big problems,china,global issues,climate change,government,goal-setting,politics,economics,pollution,business,society",1202535,Ted Halstead,"Policy entrepreneur, climate expert, author",Writer,Writer
919,https://www.ted.com/talks/naif_al_mutawa_superheroes_inspired_by_islam,Superheroes inspired by Islam,"In ""THE 99,"" Naif Al-Mutawa's new generation of comic book heroes fight more than crime -- they smash stereotypes and battle extremism. Named after the 99 attributes of Allah, his characters reinforce positive messages of Islam and cross cultures to create a new moral framework for confronting evil, even teaming up with the Justice League of America.",0:18:22,7/20/10,"Islam,peace,art,culture",844720,Naif Al-Mutawa,"Creator, The 99",Writer,Writer
2551,https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it,Nature is everywhere -- we just need to learn to see it,"How do you define ""nature?"" If we define it as that which is untouched by humans, then we won't have any left, says environmental writer Emma Marris. She urges us to consider a new definition of nature -- one that includes not only pristine wilderness but also the untended patches of plants growing in urban spaces -- and encourages us to bring our children out to touch and tinker with it, so that one day they might love and protect it.",0:15:52,7/13/16,"bioethics,garden,ecology,plants,trees,natural resources,green,climate change,Anthropocene,nature,animals,biodiversity,agriculture,children,teaching,life,environment,parenting,sustainability",1103270,Emma Marris,Environmental writer,Writer,Writer
214,https://www.ted.com/talks/michael_pollan_gives_a_plant_s_eye_view,A plant's-eye view,What if human consciousness isn't the end-all and be-all of Darwinism? What if we are all just pawns in corn's clever strategy game to rule the Earth? Author Michael Pollan asks us to see the world from a plant's-eye view.,0:17:25,2/7/08,"bees,evolution,garden,ecology,plants,global issues,animals,food,science,culture,business",1458974,Michael Pollan,Environmental writer,Writer,Writer
563,https://www.ted.com/talks/pete_alcorn_s_vision_of_a_better_world,The world in 2200,"In this short, optimistic talk from TED2009, Pete Alcorn shares a vision of the world of two centuries from now -- when declining populations and growing opportunity prove Malthus was wrong.",0:03:50,6/8/09,"social change,community",510654,Pete Alcorn,Media exec,Writer,Writer
811,https://www.ted.com/talks/kirk_citron_and_now_the_real_news,"And now, the real news","How many of today's headlines will matter in 100 years? 1000? Kirk Citron's ""Long News"" project collects stories that not only matter today, but will resonate for decades -- even centuries -- to come. At TED2010, he highlights recent headlines with the potential to shape our future.",0:03:21,4/1/10,"news,global issues,media,science,future",707684,Kirk Citron,Media expert,Writer,Writer
3596,https://www.ted.com/talks/nnedi_okorafor_sci_fi_stories_that_imagine_a_future_africa,Sci-fi stories that imagine a future Africa,"""My science fiction has different ancestors -- African ones,"" says writer Nnedi Okorafor. In between excerpts from her ""Binti"" series and her novel ""Lagoon,"" Okorafor discusses the inspiration and roots of her work -- and how she opens strange doors through her Afrofuturist writing.",0:09:20,11/1/17,"science fiction,adventure,writing,creativity,Africa,future,society,identity",946613,Nnedi Okorafor,Science fiction writer,Writer,Writer
